iso3c,Country,Year,Sex,Age_Int,Age_Lower,Deaths,Population,mr,mra,source,Age_Int_cut,Sex_name,asmr
USA,USA,2020,m,All ages,NA,263153.7000000002,163786016,160.66921122252597,160.66921122252597,Excess deaths,NA,Males,160.669211222526
AUT,Austria,2020,b,(85+],85,3452.600000000006,227967,1514.517452087366,1591.0424200186683,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2021,b,(85+],85,1082.8000000000102,227967,474.981027955805,498.9806906088823,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2020,b,"[0,45)",0,167.6000000000006,4674867,3.5851287320045806,3.5851287320045806,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2021,b,"[0,45)",0,220.80000000000064,4674867,4.72312902163849,4.72312902163849,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2020,b,"[45,55)",45,107.90000000000055,1326024,8.13710762399478,8.13710762399478,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2021,b,"[45,55)",45,336.60000000000036,1326024,25.384155942878888,25.384155942878888,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2020,b,"[55,65)",55,771.5000000000009,1275920,60.466173427801195,60.466173427801195,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2021,b,"[55,65)",55,998.6000000000004,1275920,78.26509499028155,78.26509499028155,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2020,b,"[65,75)",65,1647.0000000000018,858245,191.90324441156102,191.90324441156102,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2021,b,"[65,75)",65,2582.4000000000015,858245,300.89310162016693,300.89310162016693,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2020,b,"[75,85)",75,3996.5000000000036,643377,621.1754538940627,621.1754538940627,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2021,b,"[75,85)",75,3214.600000000006,643377,499.6448427593784,499.6448427593784,Excess deaths,PRI,Both sexes,NA
AUT,Austria,2020,f,(85+],85,2123.5,152150,1395.662175484719,1469.7621886983932,Excess deaths,PRI,Females,NA
AUT,Austria,2021,f,(85+],85,694.6000000000022,152150,456.5231679263899,480.76139216854585,Excess deaths,PRI,Females,NA
AUT,Austria,2020,f,"[0,45)",0,78.79999999999995,2281997,3.453115845463423,3.453115845463423,Excess deaths,PRI,Females,NA
AUT,Austria,2021,f,"[0,45)",0,33.59999999999991,2281997,1.4723945737001367,1.4723945737001367,Excess deaths,PRI,Females,NA
AUT,Austria,2020,f,"[45,55)",45,-47.59999999999991,663469,-7.174412067481662,-7.174412067481662,Excess deaths,PRI,Females,NA
AUT,Austria,2021,f,"[45,55)",45,25.200000000000045,663469,3.7982181533726584,3.7982181533726584,Excess deaths,PRI,Females,NA
AUT,Austria,2020,f,"[55,65)",55,224.30000000000064,644412,34.80692476241917,34.80692476241917,Excess deaths,PRI,Females,NA
AUT,Austria,2021,f,"[55,65)",55,214.00000000000045,644412,33.20856843137627,33.20856843137627,Excess deaths,PRI,Females,NA
AUT,Austria,2020,f,"[65,75)",65,477.40000000000146,456953,104.47463962376906,104.47463962376906,Excess deaths,PRI,Females,NA
AUT,Austria,2021,f,"[65,75)",65,878.2000000000007,456953,192.18606727606576,192.18606727606576,Excess deaths,PRI,Females,NA
AUT,Austria,2020,f,"[75,85)",75,1812.0000000000036,367728,492.7555149458305,492.7555149458305,Excess deaths,PRI,Females,NA
AUT,Austria,2021,f,"[75,85)",75,1620.600000000004,367728,440.70617412870496,440.70617412870496,Excess deaths,PRI,Females,NA
AUT,Austria,2020,m,(85+],85,1329.1000000000004,75817,1753.0369178416456,1853.6367084895478,Excess deaths,PRI,Males,NA
AUT,Austria,2021,m,(85+],85,388.1999999999989,75817,512.0223696532425,541.4052894707999,Excess deaths,PRI,Males,NA
AUT,Austria,2020,m,"[0,45)",0,88.79999999999995,2392870,3.71102483628446,3.71102483628446,Excess deaths,PRI,Males,NA
AUT,Austria,2021,m,"[0,45)",0,187.20000000000005,2392870,7.823241546761841,7.823241546761841,Excess deaths,PRI,Males,NA
AUT,Austria,2020,m,"[45,55)",45,155.50000000000045,662555,23.469749681158614,23.469749681158614,Excess deaths,PRI,Males,NA
AUT,Austria,2021,m,"[45,55)",45,311.4000000000003,662555,46.99987170876385,46.99987170876385,Excess deaths,PRI,Males,NA
AUT,Austria,2020,m,"[55,65)",55,547.1999999999998,631508,86.6497336534137,86.6497336534137,Excess deaths,PRI,Males,NA
AUT,Austria,2021,m,"[55,65)",55,784.5999999999995,631508,124.24228988389687,124.24228988389687,Excess deaths,PRI,Males,NA
AUT,Austria,2020,m,"[65,75)",65,1169.5999999999995,401292,291.4585887583105,291.4585887583105,Excess deaths,PRI,Males,NA
AUT,Austria,2021,m,"[65,75)",65,1704.199999999999,401292,424.67828912612237,424.67828912612237,Excess deaths,PRI,Males,NA
AUT,Austria,2020,m,"[75,85)",75,2184.5,275649,792.4933520527918,792.4933520527918,Excess deaths,PRI,Males,NA
AUT,Austria,2021,m,"[75,85)",75,1594,275649,578.2716425599222,578.2716425599222,Excess deaths,PRI,Males,NA
BEL,Belgium,2020,b,(85+],85,9417.299999999996,337287,2792.073219542999,2965.465629918962,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2021,b,(85+],85,-1902,337287,-563.9114463350204,-598.9312890218926,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2020,b,"[0,45)",0,71.90000000000009,6256602,1.1491860917475667,1.1491860917475667,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2021,b,"[0,45)",0,147.80000000000018,6256602,2.3623046503517435,2.3623046503517435,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2020,b,"[45,55)",45,364.5,1562365,23.330015713357636,23.330015713357636,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2021,b,"[45,55)",45,354.5999999999999,1562365,22.69636096558742,22.69636096558742,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2020,b,"[55,65)",55,1127.3999999999996,1539156,73.24793588174296,73.24793588174296,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2021,b,"[55,65)",55,890.3999999999978,1539156,57.84988656120613,57.84988656120613,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2020,b,"[65,75)",65,2376.5000000000073,1189567,199.7785748932181,199.7785748932181,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2021,b,"[65,75)",65,1056.400000000005,1189567,88.80542247725475,88.80542247725475,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2020,b,"[75,85)",75,7020.300000000007,704639,996.297394836222,996.297394836222,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2021,b,"[75,85)",75,4036.4000000000087,704639,572.832329746155,572.832329746155,Excess deaths,PRI,Both sexes,NA
BEL,Belgium,2020,f,(85+],85,6002.9000000000015,224632,2672.3262936714277,2859.5818578399676,Excess deaths,PRI,Females,NA
BEL,Belgium,2021,f,(85+],85,-1560.3999999999942,224632,-694.647245272265,-743.322649215124,Excess deaths,PRI,Females,NA
BEL,Belgium,2020,f,"[0,45)",0,55.100000000000136,3064584,1.7979601799134934,1.7979601799134934,Excess deaths,PRI,Females,NA
BEL,Belgium,2021,f,"[0,45)",0,33.80000000000018,3064584,1.1029229415803314,1.1029229415803314,Excess deaths,PRI,Females,NA
BEL,Belgium,2020,f,"[45,55)",45,96.10000000000014,764644,12.567940113307648,12.567940113307648,Excess deaths,PRI,Females,NA
BEL,Belgium,2021,f,"[45,55)",45,136.4000000000001,764644,17.83836661243665,17.83836661243665,Excess deaths,PRI,Females,NA
BEL,Belgium,2020,f,"[55,65)",55,235.30000000000018,767610,30.653587108036657,30.653587108036657,Excess deaths,PRI,Females,NA
BEL,Belgium,2021,f,"[55,65)",55,73.19999999999982,767610,9.536092546996498,9.536092546996498,Excess deaths,PRI,Females,NA
BEL,Belgium,2020,f,"[65,75)",65,698.3000000000002,622873,112.10953115643159,112.10953115643159,Excess deaths,PRI,Females,NA
BEL,Belgium,2021,f,"[65,75)",65,252.39999999999964,622873,40.521904144183424,40.521904144183424,Excess deaths,PRI,Females,NA
BEL,Belgium,2020,f,"[75,85)",75,3322.4000000000015,400938,828.656799804459,828.656799804459,Excess deaths,PRI,Females,NA
BEL,Belgium,2021,f,"[75,85)",75,1727.2000000000007,400938,430.7897979238687,430.7897979238687,Excess deaths,PRI,Females,NA
BEL,Belgium,2020,m,(85+],85,3414.4000000000015,112655,3030.846389419024,3211.1250157838945,Excess deaths,PRI,Males,NA
BEL,Belgium,2021,m,(85+],85,-341.59999999999854,112655,-303.2266654831109,-321.26297604023347,Excess deaths,PRI,Males,NA
BEL,Belgium,2020,m,"[0,45)",0,16.799999999999955,3192018,0.526312821544238,0.526312821544238,Excess deaths,PRI,Males,NA
BEL,Belgium,2021,m,"[0,45)",0,114,3192018,3.5714084319073387,3.5714084319073387,Excess deaths,PRI,Males,NA
BEL,Belgium,2020,m,"[45,55)",45,268.39999999999964,797721,33.6458486112312,33.6458486112312,Excess deaths,PRI,Males,NA
BEL,Belgium,2021,m,"[45,55)",45,218.19999999999982,797721,27.352921635509134,27.352921635509134,Excess deaths,PRI,Males,NA
BEL,Belgium,2020,m,"[55,65)",55,892.1000000000004,771546,115.6249918993813,115.6249918993813,Excess deaths,PRI,Males,NA
BEL,Belgium,2021,m,"[55,65)",55,817.2000000000007,771546,105.91721038019779,105.91721038019779,Excess deaths,PRI,Males,NA
BEL,Belgium,2020,m,"[65,75)",65,1678.2000000000007,566694,296.13865684125835,296.13865684125835,Excess deaths,PRI,Males,NA
BEL,Belgium,2021,m,"[65,75)",65,804,566694,141.875509534246,141.875509534246,Excess deaths,PRI,Males,NA
BEL,Belgium,2020,m,"[75,85)",75,3697.899999999998,303701,1217.612059229307,1217.612059229307,Excess deaths,PRI,Males,NA
BEL,Belgium,2021,m,"[75,85)",75,2309.199999999999,303701,760.3531104606171,760.3531104606171,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2020,b,(85+],85,3363.900000000005,134186,2506.893416600841,2926.061131961614,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2021,b,(85+],85,6500.000000000004,134186,4844.022476264293,5653.972281503754,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2020,b,"[0,45)",0,337.10000000000036,3517435,9.583688113639637,9.583688113639637,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2021,b,"[0,45)",0,1025.6000000000004,3517435,29.157610588397525,29.157610588397525,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2020,b,"[45,55)",45,1181.1000000000004,1003871,117.65455920133168,117.65455920133168,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2021,b,"[45,55)",45,2475.2000000000007,1003871,246.5655447761715,246.5655447761715,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2020,b,"[55,65)",55,2800.5,935452,299.37399246567435,299.37399246567435,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2021,b,"[55,65)",55,5281.6,935452,564.6040630625623,564.6040630625623,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2020,b,"[65,75)",65,5792.800000000003,879894,658.3520287671018,658.3520287671018,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2021,b,"[65,75)",65,12007.400000000005,879894,1364.6416500169346,1364.6416500169346,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2020,b,"[75,85)",75,6517.9000000000015,477607,1364.699428609715,1364.699428609715,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2021,b,"[75,85)",75,15223.199999999997,477607,3187.3904695701694,3187.3904695701694,Excess deaths,PRI,Both sexes,NA
BGR,Bulgaria,2020,f,(85+],85,1762.9000000000015,89200,1976.3452914798224,2404.0112929841675,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2021,f,(85+],85,3960.600000000002,89200,4440.134529147984,5400.945673034822,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2020,f,"[0,45)",0,50.70000000000027,1702194,2.978508912615147,2.978508912615147,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2021,f,"[0,45)",0,342.8000000000002,1702194,20.138715093579236,20.138715093579236,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2020,f,"[45,55)",45,403.4999999999998,492879,81.86593464115934,81.86593464115934,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2021,f,"[45,55)",45,885.1999999999998,492879,179.59783232801556,179.59783232801556,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2020,f,"[55,65)",55,979.9999999999995,485439,201.8791238446024,201.8791238446024,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2021,f,"[55,65)",55,2111.399999999999,485439,434.9465123321363,434.9465123321363,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2020,f,"[65,75)",65,2229.5999999999985,504325,442.0958707182865,442.0958707182865,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2021,f,"[65,75)",65,5468.5999999999985,504325,1084.3404550636988,1084.3404550636988,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2020,f,"[75,85)",75,2917.7000000000007,300287,971.6371338086567,971.6371338086567,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2021,f,"[75,85)",75,7729,300287,2573.8709967464456,2573.8709967464456,Excess deaths,PRI,Females,NA
BGR,Bulgaria,2020,m,(85+],85,1600.9999999999982,44986,3558.8849864402214,3932.1084331904676,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2021,m,(85+],85,2539.399999999998,44986,5644.86729204641,6236.849566048642,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2020,m,"[0,45)",0,286.40000000000055,1815241,15.777519348670536,15.777519348670536,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2021,m,"[0,45)",0,682.8000000000002,1815241,37.61484012315721,37.61484012315721,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2020,m,"[45,55)",45,777.5999999999995,510992,152.1745937314086,152.1745937314086,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2021,m,"[45,55)",45,1589.999999999999,510992,311.1594702069698,311.1594702069698,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2020,m,"[55,65)",55,1820.5,450013,404.543868732681,404.543868732681,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2021,m,"[55,65)",55,3170.2000000000007,450013,704.4685375755813,704.4685375755813,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2020,m,"[65,75)",65,3563.2000000000007,375569,948.747101065317,948.747101065317,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2021,m,"[65,75)",65,6538.800000000001,375569,1741.038264606504,1741.038264606504,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2020,m,"[75,85)",75,3600.2000000000025,177320,2030.3406271148222,2030.3406271148222,Excess deaths,PRI,Males,NA
BGR,Bulgaria,2021,m,"[75,85)",75,7494.200000000003,177320,4226.3704037897605,4226.3704037897605,Excess deaths,PRI,Males,NA
CHE,Switzerland,2020,b,(85+],85,6038.800000000007,230415,2620.8363170800544,2753.240727774567,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2021,b,(85+],85,1067.6000000000058,230415,463.33789032832317,486.7456781102438,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2020,b,"[0,45)",0,137.29999999999995,4549620,3.0178344565040587,3.0178344565040587,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2021,b,"[0,45)",0,54.399999999999864,4549620,1.195704256619231,1.195704256619231,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2020,b,"[45,55)",45,153.30000000000018,1272489,12.047255418317972,12.047255418317972,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2021,b,"[45,55)",45,59.20000000000027,1272489,4.652299548365469,4.652299548365469,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2020,b,"[55,65)",55,302.10000000000036,1179689,25.608444259461635,25.608444259461635,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2021,b,"[55,65)",55,448.59999999999945,1179689,38.02697151537392,38.02697151537392,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2020,b,"[65,75)",65,838.7999999999993,863131,97.18107680062462,97.18107680062462,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2021,b,"[65,75)",65,435,863131,50.39791178859292,50.39791178859292,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2020,b,"[75,85)",75,2913.7000000000007,559274,520.978983467853,520.978983467853,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2021,b,"[75,85)",75,1286.800000000003,559274,230.08400175942435,230.08400175942435,Excess deaths,PRI,Both sexes,NA
CHE,Switzerland,2020,f,(85+],85,3272.0000000000036,149774,2184.6248347510273,2299.560867801243,Excess deaths,PRI,Females,NA
CHE,Switzerland,2021,f,(85+],85,510.00000000000364,149774,340.513039646403,358.4278858736678,Excess deaths,PRI,Females,NA
CHE,Switzerland,2020,f,"[0,45)",0,36.100000000000136,2240552,1.6112100946552517,1.6112100946552517,Excess deaths,PRI,Females,NA
CHE,Switzerland,2021,f,"[0,45)",0,-16.399999999999864,2240552,-0.7319624806743991,-0.7319624806743991,Excess deaths,PRI,Females,NA
CHE,Switzerland,2020,f,"[45,55)",45,33.700000000000045,631099,5.339891205658708,5.339891205658708,Excess deaths,PRI,Females,NA
CHE,Switzerland,2021,f,"[45,55)",45,12.799999999999955,631099,2.0282079356804488,2.0282079356804488,Excess deaths,PRI,Females,NA
CHE,Switzerland,2020,f,"[55,65)",55,31.500000000000227,585010,5.384523341481381,5.384523341481381,Excess deaths,PRI,Females,NA
CHE,Switzerland,2021,f,"[55,65)",55,72.00000000000023,585010,12.307481923385962,12.307481923385962,Excess deaths,PRI,Females,NA
CHE,Switzerland,2020,f,"[65,75)",65,178.5,445433,40.07336681386426,40.07336681386426,Excess deaths,PRI,Females,NA
CHE,Switzerland,2021,f,"[65,75)",65,-10.400000000000091,445433,-2.33480680596186,-2.33480680596186,Excess deaths,PRI,Females,NA
CHE,Switzerland,2020,f,"[75,85)",75,1059.0000000000018,309102,342.60535357260767,342.60535357260767,Excess deaths,PRI,Females,NA
CHE,Switzerland,2021,f,"[75,85)",75,573.4000000000024,309102,185.50510834611305,185.50510834611305,Excess deaths,PRI,Females,NA
CHE,Switzerland,2020,m,(85+],85,2766.800000000001,80641,3431.009040066469,3615.876760012736,Excess deaths,PRI,Males,NA
CHE,Switzerland,2021,m,(85+],85,557.6000000000022,80641,691.4596793194556,728.7165250047378,Excess deaths,PRI,Males,NA
CHE,Switzerland,2020,m,"[0,45)",0,101.20000000000005,2309068,4.382720647464693,4.382720647464693,Excess deaths,PRI,Males,NA
CHE,Switzerland,2021,m,"[0,45)",0,70.80000000000007,2309068,3.066172152574115,3.066172152574115,Excess deaths,PRI,Males,NA
CHE,Switzerland,2020,m,"[45,55)",45,119.60000000000014,641390,18.64700104460627,18.64700104460627,Excess deaths,PRI,Males,NA
CHE,Switzerland,2021,m,"[45,55)",45,46.40000000000009,641390,7.234288030683374,7.234288030683374,Excess deaths,PRI,Males,NA
CHE,Switzerland,2020,m,"[55,65)",55,270.60000000000036,594679,45.503540565582504,45.503540565582504,Excess deaths,PRI,Males,NA
CHE,Switzerland,2021,m,"[55,65)",55,376.60000000000036,594679,63.328282989646574,63.328282989646574,Excess deaths,PRI,Males,NA
CHE,Switzerland,2020,m,"[65,75)",65,660.3000000000011,417698,158.0807186053084,158.0807186053084,Excess deaths,PRI,Males,NA
CHE,Switzerland,2021,m,"[65,75)",65,445.40000000000146,417698,106.63206431440932,106.63206431440932,Excess deaths,PRI,Males,NA
CHE,Switzerland,2020,m,"[75,85)",75,1854.7000000000007,250172,741.3699374830119,741.3699374830119,Excess deaths,PRI,Males,NA
CHE,Switzerland,2021,m,"[75,85)",75,713.4000000000015,250172,285.1638073005778,285.1638073005778,Excess deaths,PRI,Males,NA
CHL,Chile,2020,b,(85+],85,2634.5000000000036,263461,999.9582480898515,1026.9659996091452,Excess deaths,PRI,Both sexes,NA
CHL,Chile,2021,b,(85+],85,4569,263461,1734.2225224985862,1781.0619291000867,Excess deaths,PRI,Both sexes,NA
CHL,Chile,2020,b,"[0,45)",0,450.5000000000018,12186996,3.6965631235129788,3.6965631235129788,Excess deaths,PRI,Both sexes,NA
CHL,Chile,2021,b,"[0,45)",0,1110.2000000000025,12186996,9.10971005488147,9.10971005488147,Excess deaths,PRI,Both sexes,NA
CHL,Chile,2020,b,"[45,55)",45,1228.5,2468903,49.75894152180138,49.75894152180138,Excess deaths,PRI,Both sexes,NA
CHL,Chile,2021,b,"[45,55)",45,2284.7,2468903,92.53907504669077,92.53907504669077,Excess deaths,PRI,Both sexes,NA
